,time_sec,sensor_id,flow_x,flow_y,flow_comp_m_x,flow_comp_m_y,flow_quality,ground_distance,distance_quality
0,1455527936.0,1.0,0.0,0.0,0.0,0.0,150.0,0.233,255.0
1,1455527936.0,1.0,0.0,0.0,0.0,0.0,150.0,0.233,255.0
2,1455516032.0,2.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
3,1455516032.0,2.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
4,1455492992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.228,255.0
5,1455492992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.228,255.0
6,1455458048.0,1.0,0.0,0.0,0.0,0.0,151.0,0.229,255.0
7,1455458048.0,1.0,0.0,0.0,0.0,0.0,151.0,0.229,255.0
8,1455458048.0,1.0,0.0,0.0,0.0,0.0,151.0,0.229,255.0
9,1455421952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
10,1455421952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
11,1455421952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
12,1455421952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
13,1455415040.0,2.0,0.0,0.0,0.0,0.0,151.0,0.229,255.0
14,1455387008.0,1.0,0.0,0.0,0.0,0.0,150.0,0.229,255.0
15,1455387008.0,1.0,0.0,0.0,0.0,0.0,150.0,0.229,255.0
16,1455387008.0,1.0,0.0,0.0,0.0,0.0,150.0,0.229,255.0
17,1455351040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
18,1455351040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
19,1455351040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
20,1455315968.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
21,1455315968.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
22,1455315968.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
23,1455315968.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
24,1455281024.0,1.0,0.0,0.0,0.0,0.0,150.0,0.232,255.0
25,1455281024.0,1.0,0.0,0.0,0.0,0.0,150.0,0.232,255.0
26,1455281024.0,1.0,0.0,0.0,0.0,0.0,150.0,0.232,255.0
27,1455245056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
28,1455245056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
29,1455245056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
30,1455245056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
31,1455214976.0,2.0,0.0,0.0,0.0,0.0,150.0,0.231,255.0
32,1455214976.0,2.0,0.0,0.0,0.0,0.0,150.0,0.231,255.0
33,1455214976.0,2.0,0.0,0.0,0.0,0.0,150.0,0.231,255.0
34,1455174016.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
35,1455174016.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
36,1455174016.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
37,1455174016.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
38,1455138944.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
39,1455138944.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
40,1455138944.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
41,1455113984.0,2.0,0.0,0.0,0.0,0.0,148.0,0.228,255.0
42,1455113984.0,2.0,0.0,0.0,0.0,0.0,148.0,0.228,255.0
43,1455113984.0,2.0,0.0,0.0,0.0,0.0,148.0,0.228,255.0
44,1455104000.0,1.0,0.0,0.0,0.0,0.0,148.0,0.228,255.0
45,1455068032.0,1.0,0.0,0.0,0.0,0.0,148.0,0.227,255.0
46,1455068032.0,1.0,0.0,0.0,0.0,0.0,148.0,0.227,255.0
47,1455068032.0,1.0,0.0,0.0,0.0,0.0,148.0,0.227,255.0
48,1455032960.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
49,1455032960.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
50,1455032960.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
51,1455032960.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
52,1455015040.0,2.0,0.0,0.0,0.0,0.0,148.0,0.228,255.0
53,1455015040.0,2.0,0.0,0.0,0.0,0.0,148.0,0.228,255.0
54,1454996992.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
55,1454996992.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
56,1454962048.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
57,1454962048.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
58,1454962048.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
59,1454926976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
60,1454926976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
61,1454926976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
62,1454926976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
63,1454914048.0,2.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
64,1454891008.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
65,1454891008.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
66,1454855936.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
67,1454855936.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
68,1454855936.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
69,1454855936.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
70,1454819968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
71,1454819968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
72,1454819968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
73,1454814976.0,2.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
74,1454785024.0,1.0,0.0,0.0,0.0,0.0,151.0,0.229,255.0
75,1454785024.0,1.0,0.0,0.0,0.0,0.0,151.0,0.229,255.0
76,1454785024.0,1.0,0.0,0.0,0.0,0.0,151.0,0.229,255.0
77,1454749952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
78,1454749952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
79,1454749952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
80,1454715008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.234,255.0
81,1454715008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.234,255.0
82,1454715008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.234,255.0
83,1454715008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.234,255.0
84,1454679040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.226,255.0
85,1454679040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.226,255.0
86,1454679040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.226,255.0
87,1454642944.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
88,1454642944.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
89,1454642944.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
90,1454642944.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
91,1454612992.0,2.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
92,1454612992.0,2.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
93,1454612992.0,2.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
94,1454572032.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
95,1454572032.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
96,1454572032.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
97,1454572032.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
98,1454536960.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
99,1454536960.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
100,1454536960.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
101,1454536960.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
102,1454514048.0,2.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
103,1454514048.0,2.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
104,1454502016.0,1.0,0.0,0.0,0.0,0.0,150.0,0.229,255.0
105,1454466048.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
106,1454466048.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
107,1454466048.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
108,1454466048.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
109,1454430976.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
110,1454430976.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
111,1454430976.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
112,1454413056.0,2.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
113,1454413056.0,2.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
114,1454395008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.228,255.0
115,1454395008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.228,255.0
116,1454360064.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
117,1454360064.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
118,1454360064.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
119,1454324992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
120,1454324992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
121,1454324992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
122,1454324992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
123,1454313984.0,2.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
124,1454289024.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
125,1454289024.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
126,1454253952.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
127,1454253952.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
128,1454253952.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
129,1454253952.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
130,1454219008.0,1.0,0.0,0.0,0.0,0.0,149.0,0.227,255.0
131,1454219008.0,1.0,0.0,0.0,0.0,0.0,149.0,0.227,255.0
132,1454219008.0,1.0,0.0,0.0,0.0,0.0,149.0,0.227,255.0
133,1454212992.0,2.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
134,1454183040.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
135,1454183040.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
136,1454183040.0,1.0,0.0,0.0,0.0,0.0,149.0,0.23,255.0
137,1454147968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
138,1454147968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
139,1454147968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
140,1454114048.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
141,1454114048.0,2.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
142,1454114048.0,2.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
143,1454114048.0,2.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
144,1454077056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.226,255.0
145,1454077056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.226,255.0
146,1454077056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.226,255.0
147,1454077056.0,1.0,0.0,0.0,0.0,0.0,150.0,0.226,255.0
148,1454040960.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
149,1454040960.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
150,1454040960.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
151,1454013056.0,2.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
152,1454013056.0,2.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
153,1454013056.0,2.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
154,1454006016.0,1.0,0.0,0.0,0.0,0.0,149.0,0.227,255.0
155,1453970944.0,1.0,0.0,0.0,0.0,0.0,149.0,0.227,255.0
156,1453970944.0,1.0,0.0,0.0,0.0,0.0,149.0,0.227,255.0
157,1453970944.0,1.0,0.0,0.0,0.0,0.0,149.0,0.227,255.0
158,1453934976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
159,1453934976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
160,1453934976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
161,1453934976.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
162,1453913984.0,2.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
163,1453913984.0,2.0,0.0,0.0,0.0,0.0,149.0,0.231,255.0
164,1453900032.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
165,1453863936.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
166,1453863936.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
167,1453863936.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
168,1453863936.0,1.0,0.0,0.0,0.0,0.0,151.0,0.23,255.0
169,1453828992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
170,1453828992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
171,1453828992.0,1.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
172,1453812992.0,2.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
173,1453812992.0,2.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
174,1453794048.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
175,1453794048.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
176,1453757952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
177,1453757952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
178,1453757952.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
179,1453723008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
180,1453723008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
181,1453723008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
182,1453723008.0,1.0,0.0,0.0,0.0,0.0,151.0,0.231,255.0
183,1453714048.0,2.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
184,1453687040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
185,1453687040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
186,1453687040.0,1.0,0.0,0.0,0.0,0.0,150.0,0.227,255.0
187,1453651968.0,1.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
188,1453651968.0,1.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
189,1453651968.0,1.0,0.0,0.0,0.0,0.0,150.0,0.228,255.0
190,1453617024.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
191,1453617024.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
192,1453617024.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
193,1453617024.0,1.0,0.0,0.0,0.0,0.0,150.0,0.23,255.0
194,1453581056.0,1.0,0.0,0.0,0.0,0.0,149.0,0.232,255.0
195,1453581056.0,1.0,0.0,0.0,0.0,0.0,149.0,0.232,255.0
196,1453581056.0,1.0,0.0,0.0,0.0,0.0,149.0,0.232,255.0
197,1453545984.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
198,1453545984.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
199,1453545984.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
200,1453545984.0,1.0,0.0,0.0,0.0,0.0,149.0,0.229,255.0
201,1453511936.0,2.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
202,1453511936.0,2.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
203,1453511936.0,2.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
204,1453474944.0,1.0,0.0,0.0,0.0,0.0,151.0,0.233,255.0
205,1453474944.0,1.0,0.0,0.0,0.0,0.0,151.0,0.233,255.0
206,1453474944.0,1.0,0.0,0.0,0.0,0.0,151.0,0.233,255.0
207,1453474944.0,1.0,0.0,0.0,0.0,0.0,151.0,0.233,255.0
208,1453438976.0,1.0,0.0,0.0,0.0,0.0,151.0,0.228,255.0
209,1453438976.0,1.0,0.0,0.0,0.0,0.0,151.0,0.228,255.0
210,1453438976.0,1.0,0.0,0.0,0.0,0.0,151.0,0.228,255.0
211,1453412992.0,2.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
212,1453412992.0,2.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
213,1453412992.0,2.0,0.0,0.0,0.0,0.0,151.0,0.227,255.0
214,1453404032.0,1.0,0.0,0.0,0.0,0.0,148.0,0.227,255.0
215,1453368960.0,1.0,0.0,0.0,0.0,0.0,148.0,0.227,255.0
216,1453368960.0,1.0,0.0,0.0,0.0,0.0,148.0,0.227,255.0
217,1453368960.0,1.0,0.0,0.0,0.0,0.0,148.0,0.227,255.0
218,1453332992.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
219,1453332992.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
220,1453332992.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
221,1453332992.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
222,1453312000.0,2.0,0.0,0.0,0.0,0.0,148.0,0.23,255.0
223,1453312000.0,2.0,0.0,0.0,0.0,0.0,148.0,0.23,255.0
224,1453298048.0,1.0,0.0,0.0,0.0,0.0,148.0,0.23,255.0
225,1453261952.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
226,1453261952.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
227,1453261952.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
228,1453261952.0,1.0,0.0,0.0,0.0,0.0,148.0,0.229,255.0
229,1453227008.0,1.0,0.0,0.0,0.0,0.0,148.0,0.23,255.0
230,1453227008.0,1.0,0.0,0.0,0.0,0.0,148.0,0.23,255.0
231,1453227008.0,1.0,0.0,0.0,0.0,0.0,148.0,0.23,255.0
232,1453227008.0,1.0,0.0,0.0,0.0,0.0,148.0,0.23,255.0
233,1453212032.0,2.0,0.0,0.0,0.0,0.0,148.0,0.232,255.0
234,1453191936.0,1.0,0.0,0.0,0.0,0.0,149.0,0.232,255.0
235,1453191936.0,1.0,0.0,0.0,0.0,0.0,149.0,0.232,255.0
236,1453155968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
237,1453155968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
238,1453155968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
239,1453155968.0,1.0,0.0,0.0,0.0,0.0,149.0,0.228,255.0
240,1453121024.0,1.0,0.0,0.0,0.0,0.0,149.0,0.226,255.0
241,1453121024.0,1.0,0.0,0.0,0.0,0.0,149.0,0.226,255.0
242,1453121024.0,1.0,0.0,0.0,0.0,0.0,149.0,0.226,255.0
243,1453112064.0,2.0,0.0,0.0,0.0,0.0,149.0,0.224,255.0
244,1453085056.0,1.0,-8.0,0.0,-0.031175,0.0,149.0,0.224,255.0
245,1453085056.0,1.0,-8.0,0.0,-0.031175,0.0,149.0,0.224,255.0
246,1453085056.0,1.0,-8.0,0.0,-0.031175,0.0,149.0,0.224,255.0
247,1453049984.0,1.0,-8.0,0.0,-0.032149,0.0,149.0,0.231,255.0
248,1453049984.0,1.0,-8.0,0.0,-0.032149,0.0,149.0,0.231,255.0
249,1453049984.0,1.0,-8.0,0.0,-0.032149,0.0,149.0,0.231,255.0
250,1453015040.0,1.0,-8.0,0.0,-0.031871,0.0,149.0,0.229,255.0
251,1453015040.0,1.0,-8.0,0.0,-0.031871,0.0,149.0,0.229,255.0
252,1453015040.0,1.0,-8.0,0.0,-0.031871,0.0,149.0,0.229,255.0
253,1453015040.0,1.0,-8.0,0.0,-0.031871,0.0,149.0,0.229,255.0
254,1452978944.0,1.0,1.0,0.0,0.003979,0.0,149.0,0.228,255.0
255,1452978944.0,1.0,1.0,0.0,0.003979,0.0,149.0,0.228,255.0
256,1452978944.0,1.0,1.0,0.0,0.003979,0.0,149.0,0.228,255.0
257,1452944000.0,1.0,1.0,0.0,0.003944,0.0,149.0,0.226,255.0
258,1452944000.0,1.0,1.0,0.0,0.003944,0.0,149.0,0.226,255.0
259,1452944000.0,1.0,1.0,0.0,0.003944,0.0,149.0,0.226,255.0
260,1452944000.0,1.0,1.0,0.0,0.003944,0.0,149.0,0.226,255.0
261,1452912000.0,2.0,1.0,0.0,0.003997,0.0,149.0,0.229,255.0
262,1452912000.0,2.0,1.0,0.0,0.003997,0.0,149.0,0.229,255.0
263,1452912000.0,2.0,1.0,0.0,0.003997,0.0,149.0,0.229,255.0
264,1452872960.0,1.0,-1.0,0.0,-0.004014,0.0,149.0,0.23,255.0
265,1452872960.0,1.0,-1.0,0.0,-0.004014,0.0,149.0,0.23,255.0
266,1452872960.0,1.0,-1.0,0.0,-0.004014,0.0,149.0,0.23,255.0
267,1452872960.0,1.0,-1.0,0.0,-0.004014,0.0,149.0,0.23,255.0
268,1452838016.0,1.0,-1.0,0.0,-0.003979,0.0,149.0,0.228,255.0
269,1452838016.0,1.0,-1.0,0.0,-0.003979,0.0,149.0,0.228,255.0
270,1452838016.0,1.0,-1.0,0.0,-0.003979,0.0,149.0,0.228,255.0
271,1452811008.0,1.0,-1.0,0.0,-0.003997,0.0,149.0,0.229,255.0
272,1452811008.0,2.0,-1.0,0.0,-0.003997,0.0,149.0,0.229,255.0
273,1452811008.0,2.0,-1.0,0.0,-0.003997,0.0,149.0,0.229,255.0
274,1452802048.0,1.0,-1.0,-1.0,-0.003997,-0.003997,148.0,0.229,255.0
275,1452766976.0,1.0,-1.0,-1.0,-0.004032,-0.004032,148.0,0.231,255.0
276,1452766976.0,1.0,-1.0,-1.0,-0.004032,-0.004032,148.0,0.231,255.0
277,1452766976.0,1.0,-1.0,-1.0,-0.004032,-0.004032,148.0,0.231,255.0
278,1452766976.0,1.0,-1.0,-1.0,-0.004032,-0.004032,148.0,0.231,255.0
279,1452731008.0,1.0,-1.0,-1.0,-0.003997,-0.003997,148.0,0.229,255.0
280,1452731008.0,1.0,-1.0,-1.0,-0.003997,-0.003997,148.0,0.229,255.0
281,1452731008.0,1.0,-1.0,-1.0,-0.003997,-0.003997,148.0,0.229,255.0
282,1452711936.0,2.0,-1.0,-1.0,-0.003997,-0.003997,148.0,0.229,255.0
283,1452711936.0,2.0,-1.0,-1.0,-0.003997,-0.003997,148.0,0.229,255.0
284,1452696064.0,1.0,0.0,1.0,0.0,0.003997,146.0,0.229,255.0
285,1452696064.0,1.0,0.0,1.0,0.0,0.003997,146.0,0.229,255.0
286,1452660992.0,1.0,0.0,1.0,0.0,0.004049,146.0,0.232,255.0
287,1452660992.0,1.0,0.0,1.0,0.0,0.004049,146.0,0.232,255.0
288,1452660992.0,1.0,0.0,1.0,0.0,0.004049,146.0,0.232,255.0
289,1452625024.0,1.0,0.0,1.0,0.0,0.004032,146.0,0.231,255.0
290,1452625024.0,1.0,0.0,1.0,0.0,0.004032,146.0,0.231,255.0
291,1452625024.0,1.0,0.0,1.0,0.0,0.004032,146.0,0.231,255.0
292,1452625024.0,1.0,0.0,1.0,0.0,0.004032,146.0,0.231,255.0
293,1452610944.0,2.0,0.0,1.0,0.0,0.003944,146.0,0.226,255.0
294,1452589952.0,1.0,0.0,0.0,0.0,0.0,142.0,0.226,255.0
295,1452589952.0,1.0,0.0,0.0,0.0,0.0,142.0,0.226,255.0
296,1452553984.0,1.0,0.0,0.0,0.0,0.0,142.0,0.228,255.0
297,1452553984.0,1.0,0.0,0.0,0.0,0.0,142.0,0.228,255.0
298,1452553984.0,1.0,0.0,0.0,0.0,0.0,142.0,0.228,255.0
299,1452553984.0,1.0,0.0,0.0,0.0,0.0,142.0,0.228,255.0
300,1452519040.0,1.0,0.0,0.0,0.0,0.0,142.0,0.226,255.0
301,1452519040.0,1.0,0.0,0.0,0.0,0.0,142.0,0.226,255.0
302,1452519040.0,1.0,0.0,0.0,0.0,0.0,142.0,0.226,255.0
303,1452510976.0,2.0,0.0,0.0,0.0,0.0,142.0,0.227,255.0
304,1452482944.0,1.0,-2.0,0.0,-0.007922,0.0,142.0,0.227,255.0
305,1452482944.0,1.0,-2.0,0.0,-0.007922,0.0,142.0,0.227,255.0
306,1452482944.0,1.0,-2.0,0.0,-0.007922,0.0,142.0,0.227,255.0
307,1452448000.0,1.0,-2.0,0.0,-0.007992,0.0,142.0,0.229,255.0
308,1452448000.0,1.0,-2.0,0.0,-0.007992,0.0,142.0,0.229,255.0
309,1452448000.0,1.0,-2.0,0.0,-0.007992,0.0,142.0,0.229,255.0
310,1452413056.0,1.0,-2.0,0.0,-0.007992,0.0,142.0,0.229,255.0
311,1452413056.0,1.0,-2.0,0.0,-0.007992,0.0,142.0,0.229,255.0
312,1452413056.0,1.0,-2.0,0.0,-0.007992,0.0,142.0,0.229,255.0
313,1452413056.0,1.0,-2.0,0.0,-0.007992,0.0,142.0,0.229,255.0
314,1452376960.0,1.0,-14.0,0.0,-0.055884,0.0,142.0,0.231,255.0
315,1452376960.0,1.0,-14.0,0.0,-0.055884,0.0,142.0,0.231,255.0
316,1452376960.0,1.0,-14.0,0.0,-0.055884,0.0,142.0,0.231,255.0
317,1452376960.0,1.0,-14.0,0.0,-0.055884,0.0,142.0,0.231,255.0
318,1452342016.0,1.0,-14.0,0.0,-0.054916,0.0,142.0,0.227,255.0
319,1452342016.0,1.0,-14.0,0.0,-0.054916,0.0,142.0,0.227,255.0
320,1452342016.0,1.0,-14.0,0.0,-0.054916,0.0,142.0,0.227,255.0
321,1452310016.0,2.0,-14.0,0.0,-0.056126,0.0,142.0,0.232,255.0
322,1452310016.0,2.0,-14.0,0.0,-0.056126,0.0,142.0,0.232,255.0
323,1452310016.0,2.0,-14.0,0.0,-0.056126,0.0,142.0,0.232,255.0
324,1452306048.0,1.0,-8.0,0.0,-0.032288,0.0,144.0,0.232,255.0
325,1452270976.0,1.0,-8.0,0.0,-0.031592,0.0,144.0,0.227,255.0
326,1452270976.0,1.0,-8.0,0.0,-0.031592,0.0,144.0,0.227,255.0
327,1452270976.0,1.0,-8.0,0.0,-0.031592,0.0,144.0,0.227,255.0
328,1452236032.0,1.0,-8.0,0.0,-0.031731,0.0,144.0,0.228,255.0
329,1452236032.0,1.0,-8.0,0.0,-0.031731,0.0,144.0,0.228,255.0
330,1452236032.0,1.0,-8.0,0.0,-0.031731,0.0,144.0,0.228,255.0
331,1452236032.0,1.0,-8.0,0.0,-0.031731,0.0,144.0,0.228,255.0
332,1452210944.0,2.0,-8.0,0.0,-0.03201,0.0,144.0,0.23,255.0
333,1452210944.0,2.0,-8.0,0.0,-0.03201,0.0,144.0,0.23,255.0
