3.279 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.281 14 MATEKSYS_FLOW_LIDAR 1 107 -2 0 255 134
3.283 14 MATEKSYS_FLOW_LIDAR 1 107 -2 0 255 134
3.285 14 MATEKSYS_FLOW_LIDAR 2 107 0 0 255 134
3.293 14 MATEKSYS_FLOW_LIDAR 2 107 0 0 255 134
3.305 14 GUIDANCE_H_REF_INT -12531 0 0 0 -5632 2982 0 0 0 1336
3.307 14 MATEKSYS_FLOW_LIDAR 1 107 0 0 255 133
3.314 14 MATEKSYS_FLOW_LIDAR 1 107 0 0 255 133
3.323 14 MATEKSYS_FLOW_LIDAR 1 107 0 0 255 133
3.333 14 MATEKSYS_FLOW_LIDAR 1 107 0 0 255 133
3.343 14 MATEKSYS_FLOW_LIDAR 1 107 0 0 255 134
3.353 14 MATEKSYS_FLOW_LIDAR 1 107 0 0 255 134
3.368 14 HOVER_LOOP -12531 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000602
3.374 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3.375 14 SVINFO 0 0 0 0 0 0 0
3.379 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.382 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.384 14 MATEKSYS_FLOW_LIDAR 1 107 0 0 255 131
3.386 14 MATEKSYS_FLOW_LIDAR 2 106 8 0 255 131
3.393 14 MATEKSYS_FLOW_LIDAR 2 106 8 0 255 131
3.403 14 MATEKSYS_FLOW_LIDAR 2 106 8 0 255 131
3.413 14 MATEKSYS_FLOW_LIDAR 1 106 8 0 255 130
3.423 14 MATEKSYS_FLOW_LIDAR 1 106 8 0 255 130
3.433 14 MATEKSYS_FLOW_LIDAR 1 106 8 0 255 130
3.443 14 MATEKSYS_FLOW_LIDAR 1 106 8 0 255 132
3.453 14 MATEKSYS_FLOW_LIDAR 1 106 8 0 255 132
3.462 14 STATE_FILTER_STATUS 12 2 0
3.465 14 ESC 0. 1.081753 0. 0. 0. 0. 11
3.470 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
3.474 14 INS 0 0 0 0 0 0 0 0 0
3.479 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
3.483 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.485 14 MATEKSYS_FLOW_LIDAR 1 106 8 0 255 132
3.487 14 MATEKSYS_FLOW_LIDAR 2 104 -10 0 255 127
3.493 14 MATEKSYS_FLOW_LIDAR 2 104 -10 0 255 127
3.503 14 MATEKSYS_FLOW_LIDAR 2 104 -10 0 255 127
3.514 14 MATEKSYS_FLOW_LIDAR 1 104 -10 0 255 133
3.523 14 MATEKSYS_FLOW_LIDAR 1 104 -10 0 255 133
3.533 14 MATEKSYS_FLOW_LIDAR 1 104 -10 0 255 133
3.544 14 MATEKSYS_FLOW_LIDAR 1 104 -10 0 255 133
3.553 14 MATEKSYS_FLOW_LIDAR 1 104 -10 0 255 133
3.564 14 AIR_DATA 99061. 0. 38.57 -1. 0. 0. -1.
3.566 14 ROTORCRAFT_STATUS 0 0 2 0 0 13 0 0 0 4 5 2605 1.052907
3.572 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3.573 14 SVINFO 0 0 0 0 0 0 0
3.577 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.580 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.583 14 MATEKSYS_FLOW_LIDAR 1 104 -10 0 255 133
3.585 14 MATEKSYS_FLOW_LIDAR 1 104 -10 0 255 133
3.586 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 132
3.593 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 132
3.603 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 132
3.615 14 GUIDANCE_H_REF_INT -12531 0 0 0 -5632 2982 0 0 0 1336
3.617 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 132
3.623 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 133
3.633 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 133
3.643 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 133
3.653 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 133
3.662 14 DL_VALUE 47 0.0035
3.665 14 ENERGY 0 1.081753 0. 0. 0. 0.
3.671 14 HOVER_LOOP -12531 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000602
3.675 14 INS 0 0 0 0 0 0 0 0 0
3.681 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
3.683 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 133
3.685 14 MATEKSYS_FLOW_LIDAR 1 104 0 0 255 133
3.687 14 MATEKSYS_FLOW_LIDAR 2 107 13 27 255 133
3.693 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 132
3.703 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 132
3.714 14 INS_EKF2_EXT 0. 0. 0. 1 0. 2e-06 5.2e-05
3.719 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
3.721 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 132
3.723 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 135
3.733 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 135
3.743 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 135
3.753 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 135
3.767 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3.768 14 SVINFO 0 0 0 0 0 0 0
3.772 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.776 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.777 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 131
3.779 14 MATEKSYS_FLOW_LIDAR 1 107 13 27 255 131
3.783 14 MATEKSYS_FLOW_LIDAR 2 104 18 2 255 131
3.793 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 134
3.803 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 134
3.813 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 134
3.823 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 134
3.833 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 131
3.843 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 131
3.853 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 131
3.865 14 INS 0 0 0 0 0 0 0 0 0
3.871 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
3.874 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.877 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.879 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 131
3.881 14 MATEKSYS_FLOW_LIDAR 1 104 18 2 255 130
3.883 14 MATEKSYS_FLOW_LIDAR 2 106 -13 -1 255 130
3.894 14 MATEKSYS_FLOW_LIDAR 2 106 -13 -1 255 130
3.904 14 MATEKSYS_FLOW_LIDAR 1 106 -13 -1 255 132
3.913 14 MATEKSYS_FLOW_LIDAR 1 106 -13 -1 255 132
3.925 14 GUIDANCE_H_REF_INT -12531 0 0 0 -5632 2982 0 0 0 1336
3.927 14 MATEKSYS_FLOW_LIDAR 1 106 -13 -1 255 132
3.933 14 MATEKSYS_FLOW_LIDAR 1 106 -13 -1 255 132
3.943 14 MATEKSYS_FLOW_LIDAR 1 106 -13 -1 255 134
3.955 14 MATEKSYS_FLOW_LIDAR 1 106 -13 -1 255 134
3.962 14 LINK_REPORT 14 -1 4 0 18855 622 1 4760. 156. 0 0.
3.964 14 ESC 0. 1.125024 0. 0. 0. 0. 12
3.967 14 ROTORCRAFT_STATUS 0 0 2 0 0 13 0 0 0 4 5 2606 1.125024
3.974 14 HOVER_LOOP -12531 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000602
3.978 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
3.984 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3.985 14 MATEKSYS_FLOW_LIDAR 1 106 -13 -1 255 131
3.987 14 MATEKSYS_FLOW_LIDAR 2 102 0 -1 255 131
3.993 14 MATEKSYS_FLOW_LIDAR 2 102 0 -1 255 131
4.003 14 MATEKSYS_FLOW_LIDAR 2 102 0 -1 255 131
4.014 14 MATEKSYS_FLOW_LIDAR 1 102 0 -1 255 130
4.024 14 MATEKSYS_FLOW_LIDAR 1 102 0 -1 255 130
4.034 14 MATEKSYS_FLOW_LIDAR 1 102 0 -1 255 130
4.043 14 MATEKSYS_FLOW_LIDAR 1 102 0 -1 255 132
4.053 14 MATEKSYS_FLOW_LIDAR 1 102 0 -1 255 132
4.063 14 ROTORCRAFT_NAV_STATUS 2627 0 50.3 0. 0 2 0
4.067 14 INS 0 0 0 0 0 0 0 0 0
4.074 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
4.078 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
4.080 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
4.082 14 MATEKSYS_FLOW_LIDAR 1 102 0 -1 255 132
4.084 14 MATEKSYS_FLOW_LIDAR 1 102 0 -1 255 132
4.086 14 MATEKSYS_FLOW_LIDAR 2 103 -1 1 255 129
4.094 14 MATEKSYS_FLOW_LIDAR 2 103 -1 1 255 129
4.103 14 MATEKSYS_FLOW_LIDAR 2 103 -1 1 255 129
4.113 14 MATEKSYS_FLOW_LIDAR 1 103 -1 1 255 131
4.123 14 MATEKSYS_FLOW_LIDAR 1 103 -1 1 255 131
4.133 14 MATEKSYS_FLOW_LIDAR 1 103 -1 1 255 131
4.143 14 MATEKSYS_FLOW_LIDAR 1 103 -1 1 255 131
4.153 14 MATEKSYS_FLOW_LIDAR 1 103 -1 1 255 131
4.165 14 AIR_DATA 99062. 0. 38.560001 -1. 0. 0. -1.
4.167 14 ENERGY 0 1.081753 0. 0. 0. 0.
4.173 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4.174 14 SVINFO 0 0 0 0 0 0 0
4.177 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
4.181 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
4.183 14 MATEKSYS_FLOW_LIDAR 1 103 -1 1 255 131
4.185 14 MATEKSYS_FLOW_LIDAR 1 103 -1 1 255 131
4.187 14 MATEKSYS_FLOW_LIDAR 2 103 1 -1 255 133
4.193 14 MATEKSYS_FLOW_LIDAR 2 103 1 -1 255 133
4.203 14 MATEKSYS_FLOW_LIDAR 2 103 1 -1 255 133
4.215 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
4.217 14 MATEKSYS_FLOW_LIDAR 2 103 1 -1 255 133
4.223 14 MATEKSYS_FLOW_LIDAR 1 103 1 -1 255 137
4.235 14 GUIDANCE_H_REF_INT -12531 0 0 0 -5632 2982 0 0 0 1336
4.237 14 MATEKSYS_FLOW_LIDAR 1 103 1 -1 255 137
4.243 14 MATEKSYS_FLOW_LIDAR 1 103 1 -1 255 137
4.253 14 MATEKSYS_FLOW_LIDAR 1 103 1 -1 255 135
4.269 14 HOVER_LOOP -12531 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000602
4.272 14 INS 0 0 0 0 0 0 0 0 0
4.278 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
4.282 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
4.284 14 MATEKSYS_FLOW_LIDAR 1 103 1 -1 255 135
4.286 14 MATEKSYS_FLOW_LIDAR 2 101 1 -1 255 135
4.293 14 MATEKSYS_FLOW_LIDAR 1 101 1 1 255 136
4.303 14 MATEKSYS_FLOW_LIDAR 1 101 1 1 255 136
4.313 14 MATEKSYS_FLOW_LIDAR 1 101 1 1 255 136
4.323 14 MATEKSYS_FLOW_LIDAR 1 101 1 1 255 134
4.333 14 MATEKSYS_FLOW_LIDAR 1 101 1 1 255 134
4.343 14 MATEKSYS_FLOW_LIDAR 1 101 1 1 255 134
4.353 14 MATEKSYS_FLOW_LIDAR 1 101 1 1 255 134
4.362 14 DATALINK_REPORT 116 390 0 4703 0 13
4.363 14 DL_VALUE 48 20.
4.366 14 ROTORCRAFT_STATUS 0 0 2 0 0 13 0 0 0 4 5 2606 1.06733
4.372 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4.373 14 SVINFO 0 0 0 0 0 0 0
