2.627 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 168
2.634 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 168
2.644 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 168
2.656 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
2.658 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 168
2.664 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 163
2.674 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 163
2.684 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 163
2.694 14 MATEKSYS_FLOW_LIDAR 2 120 0 0 255 163
2.708 14 HOVER_LOOP -12531 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000602
2.714 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2.715 14 SVINFO 0 0 0 0 0 0 0
2.719 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
2.722 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
2.727 14 GUIDANCE_H_REF_INT -12531 0 0 0 -5632 2982 0 0 0 1336
2.728 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 163
2.730 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 163
2.734 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 168
2.744 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 168
2.754 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 168
2.764 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 168
2.774 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 167
2.784 14 MATEKSYS_FLOW_LIDAR 1 120 0 0 255 167
2.794 14 MATEKSYS_FLOW_LIDAR 2 121 0 0 255 167
2.805 14 INS 0 0 0 0 0 0 0 0 0
2.812 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
2.815 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
2.818 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
2.820 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 167
2.822 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 166
2.824 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 166
2.834 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 166
2.844 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 172
2.854 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 172
2.864 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 172
2.874 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 172
2.884 14 MATEKSYS_FLOW_LIDAR 1 121 0 0 255 166
2.894 14 MATEKSYS_FLOW_LIDAR 2 120 0 -1 255 166
2.906 14 AIR_DATA 99059. 0. 38.57 -1. 0. 0. -1.
2.908 14 ESC 0. 1.06733 0. 0. 0. 0. 4
2.911 14 ROTORCRAFT_STATUS 0 0 2 0 0 13 0 0 0 4 5 2152 1.06733
2.915 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
2.920 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2.922 14 SVINFO 0 0 0 0 0 0 0
2.924 14 MATEKSYS_FLOW_LIDAR 2 120 0 -1 255 166
2.926 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 163
2.928 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 163
2.934 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 163
2.944 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 163
2.954 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 169
2.964 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 169
2.974 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 169
2.976 14 LINK_REPORT 14 -1 3 0 14105 466 1 4628. 153. 0 0.
2.984 14 MATEKSYS_FLOW_LIDAR 1 120 0 -1 255 171
2.994 14 MATEKSYS_FLOW_LIDAR 2 122 0 1 255 171
3.003 14 DL_VALUE 29 5.
3.010 14 HOVER_LOOP -12531 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000602
3.014 14 INS 0 0 0 0 0 0 0 0 0
3.019 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
3.023 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.025 14 MATEKSYS_FLOW_LIDAR 2 122 0 1 255 171
3.029 14 GUIDANCE_H_REF_INT -12531 0 0 0 -5632 2982 0 0 0 1336
3.031 14 MATEKSYS_FLOW_LIDAR 1 122 0 1 255 170
3.034 14 MATEKSYS_FLOW_LIDAR 1 122 0 1 255 170
3.044 14 MATEKSYS_FLOW_LIDAR 1 122 0 1 255 170
3.054 14 MATEKSYS_FLOW_LIDAR 1 122 0 1 255 169
3.064 14 MATEKSYS_FLOW_LIDAR 1 122 0 1 255 169
3.074 14 MATEKSYS_FLOW_LIDAR 1 122 0 1 255 169
3.084 14 MATEKSYS_FLOW_LIDAR 1 122 0 1 255 169
3.094 14 MATEKSYS_FLOW_LIDAR 2 120 -1 0 255 168
3.104 14 UART_ERRORS 0 0 0 4
3.104 14 UART_ERRORS 0 0 0 7
3.108 14 ENERGY 0 1.038483 0. 0. 0. 0.
3.113 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3.114 14 SVINFO 0 0 0 0 0 0 0
3.118 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.121 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.123 14 MATEKSYS_FLOW_LIDAR 2 120 -1 0 255 168
3.125 14 MATEKSYS_FLOW_LIDAR 2 120 -1 0 255 168
3.128 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 165
3.134 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 165
3.144 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 165
3.156 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
3.158 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 165
3.164 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 166
3.174 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 166
3.184 14 MATEKSYS_FLOW_LIDAR 1 120 -1 0 255 166
3.194 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 167
3.206 14 INS 0 0 0 0 0 0 0 0 0
3.211 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
3.215 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.218 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.220 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 167
3.222 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 167
3.224 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 167
3.234 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 166
3.244 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 166
3.254 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 166
3.264 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 167
3.274 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 167
3.284 14 MATEKSYS_FLOW_LIDAR 1 121 2 0 255 167
3.294 14 MATEKSYS_FLOW_LIDAR 2 122 -2 0 255 167
3.306 14 ROTORCRAFT_STATUS 0 0 2 0 0 13 0 0 0 4 5 2152 1.081753
3.313 14 HOVER_LOOP -12531 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000602
3.319 14 GPS_INT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3.320 14 SVINFO 0 0 0 0 0 0 0
3.323 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.325 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 166
3.327 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 166
3.336 14 GUIDANCE_H_REF_INT -12531 0 0 0 -5632 2982 0 0 0 1336
3.338 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 165
3.344 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 165
3.354 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 165
3.364 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 165
3.374 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 168
3.384 14 MATEKSYS_FLOW_LIDAR 1 122 -2 0 255 168
3.394 14 MATEKSYS_FLOW_LIDAR 2 121 0 -1 255 168
3.404 14 DATALINK_REPORT 47 339 0 4665 0 229
3.407 14 ESC 0. 1.06733 0. 0. 0. 0. 5
3.412 14 INS_EKF2 512 0 0 164 0 0. 0. 0. 0. 0. 0. 0. 0.
3.415 14 INS 0 0 0 0 0 0 0 0 0
3.421 14 ROTORCRAFT_FP 0 0 0 0 0 0 0 0 0 2982 -12531 512 2 0 0
3.425 14 AHRS_REF_QUAT 32385 1145 4853 181 32768 0 0 0
3.426 14 MATEKSYS_FLOW_LIDAR 1 121 0 -1 255 168
3.428 14 MATEKSYS_FLOW_LIDAR 1 121 0 -1 255 168
3.434 14 MATEKSYS_FLOW_LIDAR 1 121 0 -1 255 168
3.444 14 MATEKSYS_FLOW_LIDAR 1 121 0 -1 255 164
